"","site","studySub","studyName","subSiteID","sppCode","Scale","dateR","rich","div","abund","temp_n","initialDateR","finalDateR","initialRich","initialDiv","initalAbund","duration","PubGrayRaw","Peer","Sys","Taxon","Trophic","alphaSQM","AbundType","AbundUnitsOrig","AbundYes","Event","Event1","Event2","Driver","Prediction","Lat","Long","nSiteReps","Climate","Protection","event1R","event2R","abundFinal","slKM","gammaSQM","richLN","initialRichLN","year0","initialYr","year0Z","initialYrZ","durationZ","abundCS"
"1422","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-02-01",11.3418,1.8143,8426.6238,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,8426.6238,0.1,0.114511052,2.437,3.153,37.08,30.09,9.08,2.09,-17.0876712328767,-0.6
"1420","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-03-09",11.898,2.063,9558.8552,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9558.8552,0.1,0.114511052,2.485,3.153,37.18,30.09,9.18,2.09,-17.0876712328767,-0.555
"1417","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-04-05",9.3306,1.7429,12957.8923,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,12957.8923,0.1,0.114511052,2.244,3.153,37.26,30.09,9.26,2.09,-17.0876712328767,-0.419
"1424","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-05-08",10.8133,1.9943,13636.9189,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,13636.9189,0.1,0.114511052,2.39,3.153,37.35,30.09,9.35,2.09,-17.0876712328767,-0.392
"1425","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-06-17",10.8666,1.9969,13635.7734,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,13635.7734,0.1,0.114511052,2.395,3.153,37.46,30.09,9.46,2.09,-17.0876712328767,-0.392
"1426","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-07-16",11.8463,2.026,15674.8313,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,15674.8313,0.1,0.114511052,2.48,3.153,37.54,30.09,9.54,2.09,-17.0876712328767,-0.311
"1427","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-08-18",13.8849,2.3726,14313.9667,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,14313.9667,0.1,0.114511052,2.638,3.153,37.63,30.09,9.63,2.09,-17.0876712328767,-0.365
"1428","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-09-24",14.3353,2.4043,18392.8115,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,18392.8115,0.1,0.114511052,2.67,3.153,37.73,30.09,9.73,2.09,-17.0876712328767,-0.203
"1429","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-10-22",15.3414,2.2006,20885.1264,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,20885.1264,0.1,0.114511052,2.737,3.153,37.8,30.09,9.8,2.09,-17.0876712328767,-0.103
"1457","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-11-20",15.3417,1.952,18391.1453,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,18391.1453,0.1,0.114511052,2.737,3.153,37.88,30.09,9.88,2.09,-17.0876712328767,-0.203
"1485","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","1999-12-14",13.886,1.7748,22696.9049,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,22696.9049,0.1,0.114511052,2.638,3.153,37.95,30.09,9.95,2.09,-17.0876712328767,-0.031
"1473","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-01-15",13.3305,1.7563,24055.895,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,24055.895,0.1,0.114511052,2.598,3.153,38.04,30.09,10.04,2.09,-17.0876712328767,0.023
"1474","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-02-17",11.9014,1.5314,22241.7734,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,22241.7734,0.1,0.114511052,2.485,3.153,38.13,30.09,10.13,2.09,-17.0876712328767,-0.049
"1462","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-03-20",10.34,1.587,15214.545,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,15214.545,0.1,0.114511052,2.346,3.153,38.21,30.09,10.21,2.09,-17.0876712328767,-0.33
"1476","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-06-02",10.3672,1.8992,7959.5685,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,7959.5685,0.1,0.114511052,2.348,3.153,38.42,30.09,10.42,2.09,-17.0876712328767,-0.619
"1477","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-07-15",13.3323,1.9256,10678.1735,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,10678.1735,0.1,0.114511052,2.598,3.153,38.54,30.09,10.54,2.09,-17.0876712328767,-0.51
"1478","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-08-21",14.4179,1.4891,12037.0074,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,12037.0074,0.1,0.114511052,2.675,3.153,38.64,30.09,10.64,2.09,-17.0876712328767,-0.456
"1479","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-10-17",9.8656,1.2563,9315.6428,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9315.6428,0.1,0.114511052,2.299,3.153,38.79,30.09,10.79,2.09,-17.0876712328767,-0.565
"1480","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-11-28",7.3777,1.6848,9314.4452,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9314.4452,0.1,0.114511052,2.012,3.153,38.91,30.09,10.91,2.09,-17.0876712328767,-0.565
"1481","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2000-12-31",7.881,1.8992,8633.4402,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,8633.4402,0.1,0.114511052,2.077,3.153,39,30.09,11,2.09,-17.0876712328767,-0.592
"1482","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-02-04",8.3843,1.9733,4552.721,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,4552.721,0.1,0.114511052,2.138,3.153,39.09,30.09,11.09,2.09,-17.0876712328767,-0.755
"1483","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-03-08",9.3905,2.3067,4325.2854,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,4325.2854,0.1,0.114511052,2.25,3.153,39.18,30.09,11.18,2.09,-17.0876712328767,-0.764
"1484","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-04-09",10.4232,2.4203,7270.7532,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,7270.7532,0.1,0.114511052,2.354,3.153,39.27,30.09,11.27,2.09,-17.0876712328767,-0.646
"1488","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-05-13",10.9,2.058,9309.8111,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9309.8111,0.1,0.114511052,2.398,3.153,39.36,30.09,11.36,2.09,-17.0876712328767,-0.565
"1486","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-06-17",12.3562,1.9443,8855.4606,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,8855.4606,0.1,0.114511052,2.522,3.153,39.46,30.09,11.46,2.09,-17.0876712328767,-0.583
"1487","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-07-22",11.3771,2.0448,7494.544,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,7494.544,0.1,0.114511052,2.44,3.153,39.55,30.09,11.55,2.09,-17.0876712328767,-0.637
"1475","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-08-19",10.9009,2.0739,6587.0927,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,6587.0927,0.1,0.114511052,2.398,3.153,39.63,30.09,11.63,2.09,-17.0876712328767,-0.673
"1434","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-09-23",10.3982,2.1242,6132.7943,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,6132.7943,0.1,0.114511052,2.351,3.153,39.73,30.09,11.73,2.09,-17.0876712328767,-0.692
"1435","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2001-11-15",10.3724,2.0581,12024.2506,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,12024.2506,0.1,0.114511052,2.349,3.153,39.87,30.09,11.87,2.09,-17.0876712328767,-0.457
"1423","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-01-02",13.3639,2.0819,18369.2765,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,18369.2765,0.1,0.114511052,2.6,3.153,40,30.09,12,2.09,-17.0876712328767,-0.204
"1437","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-02-02",15.9055,2.2433,23808.0485,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,23808.0485,0.1,0.114511052,2.773,3.153,40.09,30.09,12.09,2.09,-17.0876712328767,0.013
"1438","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-03-10",16.8853,2.3491,21087.1525,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,21087.1525,0.1,0.114511052,2.832,3.153,40.19,30.09,12.19,2.09,-17.0876712328767,-0.095
"1439","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-04-13",12.3592,2.2698,9753.5917,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9753.5917,0.1,0.114511052,2.522,3.153,40.28,30.09,12.28,2.09,-17.0876712328767,-0.547
"1440","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-06-02",9.3685,2.1825,5219.0947,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,5219.0947,0.1,0.114511052,2.248,3.153,40.42,30.09,12.42,2.09,-17.0876712328767,-0.728
"1441","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-07-01",13.8423,2.0449,8618.0279,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,8618.0279,0.1,0.114511052,2.635,3.153,40.5,30.09,12.5,2.09,-17.0876712328767,-0.592
"1442","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-08-08",14.8486,2.2275,10430.2229,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,10430.2229,0.1,0.114511052,2.705,3.153,40.6,30.09,12.6,2.09,-17.0876712328767,-0.52
"1418","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-09-07",14.8224,2.6375,11109.4056,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,11109.4056,0.1,0.114511052,2.703,3.153,40.68,30.09,12.68,2.09,-17.0876712328767,-0.493
"1430","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-10-13",18.8992,2.791,16321.3669,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,16321.3669,0.1,0.114511052,2.944,3.153,40.78,30.09,12.78,2.09,-17.0876712328767,-0.285
"1431","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-11-29",16.8614,2.7698,13826.9171,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,13826.9171,0.1,0.114511052,2.831,3.153,40.91,30.09,12.91,2.09,-17.0876712328767,-0.385
"1432","Eutrophic","Cardoso","Cardoso","Cardoso_Eutrophic_S","S","gamma","2002-12-30",12.3617,2.3757,9292.7847,72,"1992-02-03","2002-12-30",23.3077,1.4775,66068.8915,10.9123287671233,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.123,-8.836,1,"temperate","4_urban","1992-01-02",NA,9292.7847,0.1,0.114511052,2.523,3.153,40.99,30.09,12.99,2.09,-17.0876712328767,-0.566
"1859","Intermediate","Cardoso","Cardoso","Cardoso_Intermediate_S","S","gamma","1992-02-01",30.9047,2.541,10418.7438,65,"1992-02-01","2002-11-29",30.9047,2.541,10418.7438,10.8328767123288,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.129,-8.845,1,"temperate","4_urban","1992-01-02",NA,10418.7438,0.1,0.114511052,3.434,3.434,30.08,30.08,2.08,2.08,-17.1671232876712,-0.662
"1860","Intermediate","Cardoso","Cardoso","Cardoso_Intermediate_S","S","gamma","1992-03-08",33.4462,1.3479,21956.8117,65,"1992-02-01","2002-11-29",30.9047,2.541,10418.7438,10.8328767123288,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.129,-8.845,1,"temperate","4_urban","1992-01-02",NA,21956.8117,0.1,0.114511052,3.513,3.434,30.18,30.08,2.18,2.08,-17.1671232876712,-0.233
"1861","Intermediate","Cardoso","Cardoso","Cardoso_Intermediate_S","S","gamma","1992-04-10",32.4407,1.4643,NA,65,"1992-02-01","2002-11-29",30.9047,2.541,10418.7438,10.8328767123288,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.129,-8.845,1,"temperate","4_urban","1992-01-02",NA,NA,0.1,0.114511052,3.482,3.434,30.27,30.08,2.27,2.08,-17.1671232876712,NA
"1849","Intermediate","Cardoso","Cardoso","Cardoso_Intermediate_S","S","gamma","1992-05-10",30.9057,1.1813,32119.8397,65,"1992-02-01","2002-11-29",30.9047,2.541,10418.7438,10.8328767123288,"Pub","Published","macrophyte","benthic invertebrates","2",NA,"Abundance","individualsPer1m2",1,"yes","Eutrophication",NA,"Eutrophication","negative",40.129,-8.845,1,"temperate","4_urban","1992-01-02",NA,32119.8397,0.1,0.114511052,3.434,3.434,30.35,30.08,2.35,2.08,-17.1671232876712,0.144
